58928,132.996974438422,2425830,5474.95334139896
60208,135.887570335609,1469470,3316.54776742406
58192,131.337261774054,1263160,2850.90692161318
57392,129.531331761379,1304930,2945.1721625902
60240,135.959653458302,1504310,3395.17706331106
60160,135.779023767944,1541020,3478.02844426326
59616,134.550750825893,1309670,2955.8689250226
59952,135.308076930847,1335610,3014.39185731265
60144,135.741150287583,2584600,5833.27642047895
59888,135.16307951606,1337410,3018.44199464958
60224,135.921044682782,1491500,3366.2034760954
59216,133.645769577488,1355990,3060.36083304138
59616,134.548227132877,1191920,2690.061776775
59920,135.234079937444,1284680,2899.40784068818
59616,134.548492142075,1394390,3147.02549580629
60016,135.450181345315,1380980,3116.7353944657
58560,132.16389630058,1122400,2533.14134576113
