58928,149.401409504407,2425830,6150.25830196302
60208,152.642861867178,1469470,3725.48674973362
58192,147.531513635473,1263160,3202.4317219512
57392,145.503605421493,1304930,3308.3360019283
60240,152.727072287732,1504310,3813.89213335256
60160,152.523323592959,1541020,3906.93969619716
59616,151.144560008911,1309670,3320.40888195904
59952,151.997372194181,1335610,3386.1957945735
60144,152.481599152836,2584600,6552.67260525438
59888,151.83082545727,1337410,3390.66364338109
60224,152.684945444366,1491500,3781.37613128109
59216,150.128688299872,1355990,3437.80397270575
59616,151.143068953908,1191920,3021.84726830954
59920,151.913288965272,1284680,3257.0087461266
59616,151.140290146298,1394390,3535.09979161796
60016,152.160103903752,1380980,3501.23400908097
58560,148.463622180086,1122400,2845.55275845165
