58928,182.359732706599,2425830,7507.02060805811
60208,186.324108791959,1469470,4547.53003166556
58192,180.084724333438,1263160,3909.05657803522
57392,177.60842542579,1304930,4038.30782323103
60240,186.422323568709,1504310,4655.32811367272
60160,186.174623376856,1541020,4768.92982241029
59616,184.490065365045,1309670,4052.95732532606
59952,185.528557556544,1335610,4133.20317517507
60144,186.122219091959,2584600,7998.32880195993
59888,185.329448999866,1337410,4138.74997306489
60224,186.368667488969,1491500,4615.58294965126
59216,183.248798035963,1355990,4196.22294056987
59616,184.486081371724,1191920,3688.48379811771
59920,185.42634904558,1284680,3975.52606962409
59616,184.485918167627,1394390,4315.03823526834
60016,185.722367631606,1380980,4273.50831864662
58560,181.21626229119,1122400,3473.31169391447
